Date,Time_Start,Time_End,Location,Elephant_ID,Behavior,Duration,Food_Type,Heart_Rate,Weather_Condition,Is_Sleeping
10-04-2024,15:47,17:31,Forest Edge,E009,Eating,15.1,Yes,104,Rain,No
10-04-2024,04:35,21:20,Forest Area,E005,Sleeping,5.5,No,123,Cloudy,Yes
10-04-2024,03:42,13:39,In lake,E021,Angry,1.5,No,128,Rain,No
10-04-2024,06:50,08:28,Grassland,E019,Angry,1.4,No,124,Windy,No
10-04-2024,01:29,23:08,Grassland,E015,Angry,1.4,No,132,Cloudy,No
10-04-2024,01:19,10:14,In lake,E028,Angry,1.1,No,125,Clear,No
10-04-2024,10:28,16:52,In lake,E014,Eating,16.5,Yes,110,Windy,No
10-04-2024,01:18,06:39,Grassland,E005,Eating,16,Yes,104,Rain,No
10-04-2024,04:15,23:53,Forest Area,E005,Sleeping,3.2,No,98,Windy,Yes
10-04-2024,05:27,10:28,Forest Area,E014,Eating,16.1,Yes,86,Clear,No
10-04-2024,01:22,19:35,Grassland,E028,Sleeping,2.6,No,93,Cloudy,Yes
10-04-2024,07:46,15:39,In lake,E017,Eating,17.9,Yes,101,Windy,No
10-04-2024,06:30,14:39,Grassland,E019,Eating,17.3,Yes,107,Cloudy,No
10-04-2024,03:57,20:15,Forest Edge,E007,Angry,1.9,No,120,Clear,No
10-04-2024,18:53,23:49,near lake,E010,Eating,14.3,Yes,101,Cloudy,No
10-04-2024,11:03,11:29,Grassland,E029,Eating,17.8,Yes,102,Windy,No
10-04-2024,06:28,21:48,near lake,E026,Eating,16.1,Yes,96,Windy,No
10-04-2024,04:21,11:05,In lake,E006,Eating,17.1,Yes,109,Rain,No
10-04-2024,06:47,07:45,Grassland,E002,Sleeping,4,No,126,Cloudy,Yes
10-04-2024,06:43,11:48,near lake,E017,Eating,14.4,Yes,103,Clear,No
10-04-2024,08:11,22:26,Forest Area,E026,Angry,1.1,No,126,Rain,No
10-04-2024,18:24,22:14,In lake,E019,Eating,14.8,Yes,89,Rain,No
10-04-2024,08:37,16:33,near lake,E014,Angry,1.6,No,124,Cloudy,No
10-04-2024,02:44,09:50,Forest Edge,E018,Eating,16,Yes,80,Cloudy,No
10-04-2024,09:08,14:17,near lake,E010,Eating,17.3,Yes,89,Rain,No
10-04-2024,04:28,13:40,In lake,E004,Eating,14.9,Yes,80,Cloudy,No
10-04-2024,17:57,21:10,Grassland,E002,Eating,15.5,Yes,107,Cloudy,No
10-04-2024,04:03,13:21,Forest Edge,E015,Angry,1.2,No,122,Windy,No
10-04-2024,11:21,12:29,Forest Area,E011,Eating,15.5,Yes,92,Clear,No
10-04-2024,06:02,12:12,In lake,E015,Sleeping,5.8,No,129,Rain,Yes
10-04-2024,07:03,15:14,Forest Area,E014,Sleeping,4.8,No,128,Rain,Yes
10-04-2024,12:24,15:33,near lake,E021,Sleeping,4.5,No,105,Rain,Yes
10-04-2024,07:24,23:47,near lake,E006,Sleeping,5.5,No,92,Cloudy,Yes
10-04-2024,02:44,11:29,near lake,E020,Eating,16.9,Yes,103,Cloudy,No
10-04-2024,17:20,19:26,Forest Edge,E003,Eating,16.9,Yes,94,Rain,No
10-04-2024,01:00,07:39,Forest Area,E028,Eating,16.7,Yes,83,Cloudy,No
10-04-2024,14:01,23:45,In lake,E013,Angry,1.5,No,126,Cloudy,No
10-04-2024,18:08,22:11,Grassland,E011,Sleeping,5.4,No,94,Rain,Yes
11-04-2024,21:36,23:56,Forest Edge,E022,Angry,1.1,No,137,Clear,No
11-04-2024,07:39,12:31,near lake,E015,Angry,1.3,No,132,Clear,No
11-04-2024,05:26,12:03,Forest Edge,E021,Eating,14.8,Yes,84,Cloudy,No
11-04-2024,13:38,15:45,Grassland,E025,Sleeping,5.5,No,123,Clear,Yes
11-04-2024,04:16,15:19,Forest Area,E028,Angry,1.5,No,123,Clear,No
11-04-2024,04:32,08:06,Forest Area,E025,Sleeping,2.6,No,109,Rain,Yes
11-04-2024,01:08,09:19,Forest Area,E027,Eating,14.7,Yes,92,Windy,No
11-04-2024,08:05,17:14,Grassland,E025,Angry,1.6,No,122,Windy,No
11-04-2024,02:22,15:42,In lake,E027,Sleeping,5.4,No,94,Rain,Yes
11-04-2024,00:21,18:35,Forest Edge,E023,Sleeping,5.7,No,106,Windy,Yes
11-04-2024,04:58,06:11,Forest Area,E016,Eating,16.6,Yes,82,Rain,No
11-04-2024,03:14,20:11,near lake,E026,Sleeping,3.4,No,123,Cloudy,Yes
11-04-2024,00:41,17:01,near lake,E014,Eating,15.6,Yes,91,Clear,No
11-04-2024,01:28,04:54,In lake,E017,Eating,15.1,Yes,88,Clear,No
11-04-2024,14:15,17:12,In lake,E026,Angry,1.3,No,130,Cloudy,No
11-04-2024,16:31,23:48,Forest Edge,E022,Eating,15.3,Yes,109,Windy,No
11-04-2024,07:13,09:51,Forest Area,E009,Angry,2,No,120,Cloudy,No
11-04-2024,05:04,17:19,Forest Edge,E008,Angry,2,No,140,Clear,No
11-04-2024,13:50,19:59,Forest Edge,E005,Sleeping,5.8,No,103,Windy,Yes
11-04-2024,06:32,13:50,In lake,E015,Eating,14.3,Yes,99,Clear,No
11-04-2024,00:01,21:13,Forest Area,E004,Eating,16.1,Yes,102,Cloudy,No
11-04-2024,09:58,15:41,Grassland,E021,Eating,15.3,Yes,92,Cloudy,No
11-04-2024,14:31,16:44,near lake,E021,Sleeping,3.5,No,96,Cloudy,Yes
11-04-2024,05:48,08:58,In lake,E013,Eating,17.7,Yes,104,Rain,No
11-04-2024,00:29,11:38,Forest Edge,E008,Sleeping,5.9,No,129,Rain,Yes
11-04-2024,01:06,20:52,near lake,E023,Angry,1.6,No,136,Rain,No
11-04-2024,07:26,10:00,In lake,E008,Sleeping,2.6,No,90,Windy,Yes
11-04-2024,19:19,21:32,Forest Edge,E022,Sleeping,2.2,No,100,Windy,Yes
11-04-2024,13:29,14:47,In lake,E027,Angry,1.1,No,145,Clear,No
11-04-2024,01:56,14:59,near lake,E011,Sleeping,3.3,No,126,Cloudy,Yes
11-04-2024,04:39,09:51,Forest Area,E015,Sleeping,3,No,97,Clear,Yes
11-04-2024,03:51,10:23,Forest Area,E012,Eating,15.6,Yes,97,Rain,No
11-04-2024,02:22,09:33,In lake,E015,Angry,1.1,No,120,Windy,No
11-04-2024,10:35,17:35,Forest Area,E003,Eating,14.2,Yes,88,Windy,No
11-04-2024,08:59,13:58,Grassland,E027,Sleeping,4.4,No,110,Clear,Yes
11-04-2024,02:38,19:57,Forest Area,E009,Angry,1.7,No,124,Cloudy,No
11-04-2024,07:24,11:01,Forest Area,E004,Angry,1.9,No,149,Windy,No
11-04-2024,10:54,15:17,near lake,E024,Angry,1.3,No,139,Rain,No
11-04-2024,01:12,12:14,In lake,E028,Angry,1.7,No,141,Rain,No
11-04-2024,09:04,16:50,Forest Edge,E021,Angry,1.4,No,132,Clear,No
11-04-2024,21:58,23:20,In lake,E029,Eating,16.1,Yes,105,Windy,No
11-04-2024,02:17,08:00,Grassland,E006,Eating,17.8,Yes,104,Windy,No
11-04-2024,05:47,23:44,Grassland,E016,Angry,1.3,No,126,Windy,No
11-04-2024,16:59,17:50,Forest Edge,E001,Angry,1.5,No,126,Cloudy,No
11-04-2024,15:42,23:25,Forest Area,E009,Eating,17.7,Yes,105,Rain,No
11-04-2024,08:28,17:32,In lake,E022,Angry,1.2,No,126,Rain,No
11-04-2024,08:38,10:33,Forest Edge,E019,Sleeping,4.5,No,122,Cloudy,Yes
11-04-2024,11:48,21:17,Forest Area,E012,Sleeping,4.3,No,97,Clear,Yes
12-04-2024,09:23,16:25,Forest Area,E001,Angry,1.2,No,143,Cloudy,No
12-04-2024,00:12,15:33,In lake,E002,Angry,1.4,No,142,Windy,No
12-04-2024,13:21,22:13,Grassland,E027,Angry,1.5,No,122,Windy,No
12-04-2024,15:25,16:52,Forest Area,E005,Eating,15.8,Yes,81,Clear,No
12-04-2024,03:24,04:34,near lake,E010,Eating,15.3,Yes,109,Windy,No
12-04-2024,06:22,19:49,Grassland,E021,Angry,1.9,No,132,Clear,No
12-04-2024,02:39,16:06,Forest Edge,E017,Angry,1.1,No,134,Rain,No
12-04-2024,08:12,10:38,Grassland,E001,Angry,1.3,No,129,Windy,No
12-04-2024,00:14,01:52,near lake,E001,Angry,1.9,No,134,Clear,No
12-04-2024,02:59,18:36,Grassland,E007,Angry,1.1,No,142,Clear,No
12-04-2024,07:29,10:27,Forest Area,E026,Sleeping,5.5,No,126,Windy,Yes
12-04-2024,05:49,14:01,In lake,E013,Angry,1.4,No,129,Rain,No
12-04-2024,06:56,13:45,near lake,E008,Angry,1.6,No,139,Windy,No
12-04-2024,04:52,16:39,Grassland,E021,Eating,15.7,Yes,94,Rain,No
12-04-2024,18:06,19:17,Forest Area,E016,Angry,1.5,No,135,Clear,No
12-04-2024,03:27,12:10,Forest Edge,E027,Angry,1.5,No,138,Windy,No
12-04-2024,08:55,15:43,Grassland,E003,Sleeping,3.8,No,124,Windy,Yes
12-04-2024,03:02,06:52,In lake,E016,Angry,1.2,No,142,Clear,No
12-04-2024,12:58,17:14,Forest Area,E013,Eating,14.3,Yes,94,Cloudy,No
12-04-2024,02:04,11:41,In lake,E001,Angry,1.1,No,139,Windy,No
12-04-2024,13:08,15:16,Grassland,E018,Sleeping,3.1,No,95,Cloudy,Yes
12-04-2024,11:47,15:21,Forest Area,E018,Sleeping,2.9,No,122,Windy,Yes
12-04-2024,00:12,04:51,Forest Area,E002,Sleeping,4,No,125,Clear,Yes
12-04-2024,01:15,02:36,Forest Edge,E020,Eating,15.6,Yes,102,Windy,No
12-04-2024,05:19,06:39,Grassland,E022,Eating,14.7,Yes,109,Rain,No
12-04-2024,04:40,23:37,Grassland,E020,Eating,17.9,Yes,83,Rain,No
12-04-2024,20:24,23:11,near lake,E014,Eating,15,Yes,104,Clear,No
12-04-2024,02:07,15:34,Forest Area,E002,Eating,15,Yes,89,Windy,No
12-04-2024,17:45,23:37,Grassland,E017,Sleeping,5.1,No,93,Cloudy,Yes
12-04-2024,19:29,21:07,near lake,E008,Angry,1.7,No,127,Cloudy,No
12-04-2024,02:05,09:17,Forest Edge,E009,Sleeping,3.8,No,126,Clear,Yes
12-04-2024,10:57,14:45,Grassland,E004,Sleeping,3.8,No,113,Cloudy,Yes
12-04-2024,02:13,13:57,Forest Area,E027,Angry,1.5,No,142,Cloudy,No
12-04-2024,02:52,16:29,In lake,E002,Angry,1.9,No,121,Clear,No
12-04-2024,08:38,22:30,near lake,E026,Sleeping,2.6,No,122,Rain,Yes
12-04-2024,05:18,23:24,In lake,E002,Angry,2,No,130,Cloudy,No
12-04-2024,01:06,17:11,near lake,E002,Sleeping,2.5,No,95,Windy,Yes
12-04-2024,04:11,12:23,near lake,E019,Angry,1.9,No,138,Cloudy,No
12-04-2024,09:42,19:00,Forest Edge,E001,Eating,14.8,Yes,108,Rain,No
12-04-2024,05:46,18:51,In lake,E013,Eating,17.6,Yes,109,Cloudy,No
12-04-2024,16:16,22:07,Forest Area,E010,Sleeping,3.9,No,113,Windy,Yes
12-04-2024,10:12,22:01,Forest Edge,E024,Sleeping,5.6,No,115,Rain,Yes
12-04-2024,04:31,13:18,Grassland,E012,Sleeping,5.7,No,99,Cloudy,Yes
13-04-2024,00:31,12:51,Forest Area,E004,Angry,1.6,No,126,Rain,No
13-04-2024,11:02,11:20,Grassland,E024,Sleeping,4.6,No,103,Windy,Yes
13-04-2024,08:19,19:07,near lake,E025,Sleeping,4.7,No,110,Cloudy,Yes
13-04-2024,03:27,22:08,Grassland,E015,Eating,16.5,Yes,90,Cloudy,No
13-04-2024,03:46,22:23,In lake,E019,Sleeping,5.2,No,121,Rain,Yes
13-04-2024,03:18,06:19,Grassland,E026,Angry,1.9,No,141,Windy,No
13-04-2024,10:58,13:23,Forest Area,E027,Angry,1.7,No,136,Cloudy,No
13-04-2024,12:56,18:29,near lake,E014,Eating,17.6,Yes,81,Rain,No
13-04-2024,14:15,22:21,Grassland,E006,Sleeping,2,No,105,Windy,Yes
13-04-2024,04:40,20:36,Forest Edge,E026,Angry,1.4,No,140,Clear,No
13-04-2024,18:09,22:20,Grassland,E023,Angry,1.8,No,148,Clear,No
13-04-2024,03:13,08:16,Forest Edge,E015,Sleeping,4.4,No,127,Windy,Yes
13-04-2024,07:43,16:46,In lake,E023,Angry,1.3,No,138,Cloudy,No
13-04-2024,03:47,10:30,Grassland,E003,Angry,1.4,No,138,Rain,No
13-04-2024,01:04,13:05,Forest Edge,E015,Angry,1.1,No,131,Rain,No
13-04-2024,13:05,14:45,near lake,E004,Sleeping,2.4,No,127,Clear,Yes
13-04-2024,11:54,13:08,Forest Area,E011,Sleeping,5.7,No,97,Cloudy,Yes
13-04-2024,01:21,01:28,Forest Area,E021,Angry,1.1,No,120,Windy,No
13-04-2024,02:20,08:21,Forest Area,E006,Sleeping,4.6,No,124,Cloudy,Yes
13-04-2024,02:50,03:46,Grassland,E011,Eating,17.8,Yes,97,Rain,No
13-04-2024,00:14,05:46,In lake,E029,Eating,15.4,Yes,100,Rain,No
13-04-2024,10:14,21:29,near lake,E012,Eating,15.2,Yes,84,Cloudy,No
13-04-2024,05:27,06:08,Grassland,E001,Eating,17.3,Yes,80,Windy,No
13-04-2024,13:41,17:14,In lake,E019,Eating,18,Yes,105,Clear,No
13-04-2024,05:09,10:48,near lake,E004,Eating,15.3,Yes,93,Clear,No
13-04-2024,09:22,12:17,In lake,E024,Sleeping,3.5,No,117,Clear,Yes
13-04-2024,03:27,05:46,Forest Area,E014,Sleeping,4.4,No,121,Clear,Yes
13-04-2024,17:12,18:16,Forest Area,E012,Sleeping,5.4,No,114,Cloudy,Yes
13-04-2024,04:43,21:04,Forest Area,E029,Sleeping,5.3,No,93,Cloudy,Yes
13-04-2024,02:56,18:22,near lake,E012,Sleeping,3.9,No,117,Cloudy,Yes
13-04-2024,01:06,09:42,Grassland,E005,Angry,1.3,No,137,Clear,No
13-04-2024,06:45,10:47,near lake,E016,Angry,1.1,No,126,Windy,No
13-04-2024,01:25,19:43,Grassland,E012,Eating,17.6,Yes,88,Rain,No
13-04-2024,12:47,22:37,Grassland,E020,Angry,1.4,No,120,Rain,No
13-04-2024,16:33,21:43,Forest Area,E011,Angry,1.6,No,143,Cloudy,No
13-04-2024,07:23,12:16,In lake,E016,Sleeping,3.4,No,122,Clear,Yes
13-04-2024,06:07,07:41,Forest Edge,E010,Eating,17.2,Yes,98,Clear,No
13-04-2024,01:52,11:49,near lake,E007,Sleeping,2.7,No,112,Clear,Yes
14-04-2024,00:58,11:21,In lake,E017,Eating,17.8,Yes,93,Cloudy,No
14-04-2024,11:01,16:23,Forest Area,E015,Angry,1.6,No,130,Clear,No
14-04-2024,16:16,20:41,In lake,E001,Eating,17.5,Yes,93,Rain,No
14-04-2024,06:16,23:05,near lake,E013,Angry,1.6,No,123,Cloudy,No
14-04-2024,11:47,13:27,near lake,E003,Sleeping,5,No,123,Clear,Yes
14-04-2024,11:49,16:59,Grassland,E023,Angry,1.4,No,141,Clear,No
14-04-2024,00:10,02:27,In lake,E024,Eating,15.6,Yes,89,Windy,No
14-04-2024,16:32,20:15,Forest Area,E018,Eating,15.6,Yes,100,Clear,No
14-04-2024,08:22,18:52,Forest Edge,E012,Angry,1.7,No,120,Clear,No
14-04-2024,09:24,15:18,In lake,E023,Angry,1.5,No,132,Rain,No
14-04-2024,02:19,15:54,Forest Edge,E028,Eating,16.3,Yes,93,Clear,No
14-04-2024,04:48,19:19,Grassland,E006,Angry,1.5,No,149,Clear,No
14-04-2024,04:29,22:37,near lake,E008,Angry,1.2,No,136,Clear,No
14-04-2024,08:29,16:26,Forest Edge,E029,Sleeping,2.9,No,107,Rain,Yes
14-04-2024,15:53,16:29,Forest Area,E002,Eating,16.7,Yes,107,Clear,No
14-04-2024,03:32,21:56,Grassland,E002,Eating,17.6,Yes,106,Cloudy,No
14-04-2024,07:26,09:39,near lake,E016,Sleeping,2.7,No,124,Clear,Yes
14-04-2024,01:32,10:39,Forest Area,E010,Eating,14.6,Yes,85,Rain,No
14-04-2024,09:29,23:19,Forest Edge,E018,Angry,1.2,No,149,Windy,No
14-04-2024,04:04,23:25,Forest Area,E016,Sleeping,5.8,No,101,Clear,Yes
14-04-2024,02:27,10:58,In lake,E026,Angry,1.8,No,124,Windy,No
14-04-2024,14:19,14:27,Grassland,E006,Angry,1.4,No,129,Windy,No
14-04-2024,10:45,11:32,Forest Area,E022,Sleeping,3.2,No,113,Cloudy,Yes
14-04-2024,07:15,21:31,In lake,E026,Angry,1.6,No,140,Windy,No
14-04-2024,22:12,23:52,In lake,E007,Angry,1.4,No,149,Cloudy,No
14-04-2024,08:55,15:55,Grassland,E013,Angry,1.4,No,136,Rain,No
14-04-2024,07:54,15:53,Forest Area,E026,Eating,16.6,Yes,88,Clear,No
14-04-2024,04:42,07:06,near lake,E025,Eating,15.4,Yes,83,Clear,No
14-04-2024,04:07,08:51,Grassland,E016,Eating,17.8,Yes,95,Rain,No
14-04-2024,07:21,11:21,near lake,E002,Eating,14.7,Yes,100,Cloudy,No
14-04-2024,04:06,07:34,near lake,E003,Sleeping,4.1,No,129,Windy,Yes
14-04-2024,09:22,18:07,Forest Edge,E006,Angry,1.4,No,138,Clear,No
14-04-2024,08:06,15:16,Forest Area,E005,Angry,2,No,133,Clear,No
14-04-2024,00:34,01:15,near lake,E018,Sleeping,5.6,No,126,Windy,Yes
14-04-2024,18:39,23:34,Forest Area,E001,Sleeping,2.2,No,91,Windy,Yes
14-04-2024,02:21,05:36,In lake,E020,Sleeping,3.4,No,113,Clear,Yes
14-04-2024,12:28,16:51,In lake,E016,Angry,1.7,No,143,Clear,No
14-04-2024,15:38,22:27,In lake,E022,Angry,1.1,No,125,Windy,No
14-04-2024,15:21,17:17,near lake,E023,Sleeping,5.3,No,102,Windy,Yes
14-04-2024,07:44,09:51,In lake,E015,Angry,1.8,No,133,Rain,No
14-04-2024,06:32,06:54,Grassland,E026,Angry,1.1,No,134,Windy,No
14-04-2024,04:33,17:25,Forest Edge,E014,Angry,1.7,No,136,Rain,No
14-04-2024,08:56,13:18,In lake,E023,Sleeping,5.9,No,111,Windy,Yes
14-04-2024,05:52,16:57,Forest Area,E007,Eating,16.8,Yes,99,Rain,No
14-04-2024,05:23,18:07,near lake,E013,Eating,15.6,Yes,87,Windy,No
14-04-2024,05:48,20:29,Forest Area,E009,Sleeping,4.6,No,104,Clear,Yes
14-04-2024,00:09,05:17,near lake,E003,Sleeping,6,No,121,Rain,Yes
14-04-2024,10:03,20:04,Forest Edge,E003,Angry,1.4,No,138,Rain,No
14-04-2024,03:54,03:57,Forest Edge,E002,Angry,1.9,No,149,Clear,No
14-04-2024,10:33,16:56,Grassland,E029,Angry,1.3,No,141,Rain,No
14-04-2024,03:02,13:44,near lake,E012,Eating,15.8,Yes,108,Rain,No
14-04-2024,22:25,22:25,near lake,E017,Sleeping,3.5,No,122,Clear,Yes
15-04-2024,08:10,23:07,Grassland,E028,Eating,14.1,Yes,102,Rain,No
15-04-2024,10:55,21:46,In lake,E002,Eating,17.2,Yes,80,Cloudy,No
15-04-2024,15:02,19:52,Forest Area,E018,Eating,17.7,Yes,102,Cloudy,No
15-04-2024,12:05,18:41,near lake,E018,Eating,14.5,Yes,102,Clear,No
15-04-2024,17:25,22:35,In lake,E014,Eating,16,Yes,90,Cloudy,No
15-04-2024,16:06,20:52,Forest Edge,E002,Sleeping,3.4,No,95,Rain,Yes
15-04-2024,18:03,23:36,Forest Area,E016,Sleeping,5.4,No,106,Cloudy,Yes
15-04-2024,02:08,19:13,Grassland,E014,Sleeping,5.4,No,121,Rain,Yes
15-04-2024,13:08,13:44,Forest Edge,E001,Angry,1.8,No,150,Windy,No
15-04-2024,18:41,19:50,Grassland,E021,Eating,17.1,Yes,92,Rain,No
15-04-2024,06:21,20:40,Grassland,E019,Angry,1.3,No,134,Windy,No
15-04-2024,07:36,15:37,Forest Edge,E009,Sleeping,3.4,No,97,Clear,Yes
15-04-2024,18:58,19:29,near lake,E029,Angry,1.3,No,149,Cloudy,No
15-04-2024,01:58,17:26,Forest Edge,E023,Sleeping,3.7,No,100,Windy,Yes
15-04-2024,14:10,18:13,Forest Edge,E025,Angry,1.8,No,149,Clear,No
15-04-2024,04:52,07:56,In lake,E024,Eating,14.1,Yes,103,Clear,No
15-04-2024,20:29,22:34,near lake,E021,Eating,15.6,Yes,80,Rain,No
15-04-2024,02:50,11:27,Forest Area,E010,Sleeping,3.4,No,124,Cloudy,Yes
15-04-2024,19:18,22:33,Forest Edge,E007,Sleeping,3.9,No,107,Windy,Yes
15-04-2024,17:16,19:53,Forest Area,E026,Eating,14,Yes,103,Cloudy,No
15-04-2024,01:41,23:30,near lake,E016,Eating,16.9,Yes,91,Rain,No
15-04-2024,07:45,23:05,Grassland,E021,Angry,1.6,No,143,Clear,No
15-04-2024,08:33,22:14,In lake,E018,Eating,14.9,Yes,105,Cloudy,No
15-04-2024,11:56,18:27,Grassland,E023,Angry,2,No,140,Cloudy,No
15-04-2024,15:26,20:04,Forest Area,E001,Eating,15.5,Yes,84,Cloudy,No
15-04-2024,06:08,08:28,In lake,E017,Sleeping,5,No,116,Rain,Yes
15-04-2024,15:27,18:49,Forest Edge,E011,Angry,1.3,No,125,Cloudy,No
15-04-2024,03:12,07:46,Forest Area,E023,Sleeping,5.1,No,96,Cloudy,Yes
15-04-2024,20:04,22:52,In lake,E019,Sleeping,3.7,No,102,Clear,Yes
15-04-2024,04:39,13:35,Grassland,E023,Eating,15.9,Yes,100,Rain,No
15-04-2024,08:24,10:22,Forest Area,E002,Sleeping,4.1,No,116,Clear,Yes
15-04-2024,10:40,15:52,near lake,E021,Eating,15,Yes,83,Clear,No
15-04-2024,10:40,20:19,Forest Area,E026,Angry,1,No,127,Cloudy,No
15-04-2024,05:08,21:21,In lake,E014,Sleeping,2.3,No,104,Cloudy,Yes
15-04-2024,00:35,13:19,near lake,E017,Eating,14.5,Yes,93,Windy,No
15-04-2024,01:10,10:52,Forest Area,E028,Angry,1.7,No,141,Cloudy,No
15-04-2024,06:16,06:21,Forest Area,E008,Eating,15.9,Yes,89,Rain,No
15-04-2024,04:40,07:21,Grassland,E010,Angry,1.3,No,140,Cloudy,No
15-04-2024,04:04,06:35,near lake,E023,Eating,16.4,Yes,98,Windy,No
15-04-2024,10:20,12:25,near lake,E026,Angry,1,No,146,Clear,No
15-04-2024,03:26,14:31,Grassland,E020,Eating,15.2,Yes,86,Windy,No
16-04-2024,13:12,18:20,In lake,E010,Sleeping,4,No,116,Clear,Yes
16-04-2024,02:11,13:35,near lake,E027,Sleeping,3.7,No,116,Windy,Yes
16-04-2024,01:33,22:21,In lake,E016,Sleeping,6,No,108,Rain,Yes
16-04-2024,10:51,21:55,Forest Edge,E007,Eating,16.5,Yes,98,Clear,No
16-04-2024,18:02,19:28,Forest Area,E001,Eating,15.8,Yes,92,Rain,No
16-04-2024,14:52,23:49,near lake,E008,Sleeping,5.9,No,117,Clear,Yes
16-04-2024,17:42,20:30,near lake,E017,Eating,14.3,Yes,108,Clear,No
16-04-2024,10:04,15:56,near lake,E027,Sleeping,4.7,No,90,Cloudy,Yes
16-04-2024,06:00,16:37,In lake,E012,Eating,16.3,Yes,86,Rain,No
16-04-2024,04:10,09:52,Grassland,E001,Angry,1.3,No,120,Windy,No
16-04-2024,11:01,14:51,In lake,E003,Sleeping,3.4,No,111,Clear,Yes
16-04-2024,07:00,18:19,Forest Area,E028,Eating,16.6,Yes,99,Rain,No
16-04-2024,04:12,22:08,In lake,E008,Sleeping,5.6,No,109,Cloudy,Yes
16-04-2024,02:34,17:12,Forest Edge,E029,Eating,14.3,Yes,109,Windy,No
16-04-2024,08:57,20:49,Forest Area,E001,Eating,17.4,Yes,107,Clear,No
16-04-2024,01:42,22:17,Forest Edge,E018,Eating,16.4,Yes,97,Rain,No
16-04-2024,06:29,10:45,Forest Edge,E007,Eating,15.4,Yes,88,Windy,No
16-04-2024,09:22,16:48,Forest Area,E021,Angry,1.3,No,132,Cloudy,No
16-04-2024,09:42,13:24,Forest Edge,E016,Sleeping,3,No,128,Cloudy,Yes
16-04-2024,04:06,11:41,Grassland,E022,Eating,15,Yes,85,Windy,No
16-04-2024,14:02,14:23,near lake,E005,Sleeping,2.7,No,93,Rain,Yes
16-04-2024,08:28,17:21,Grassland,E014,Angry,1.6,No,149,Rain,No
16-04-2024,07:15,18:20,Forest Edge,E003,Angry,1.3,No,128,Rain,No
16-04-2024,05:14,12:56,near lake,E002,Angry,2,No,132,Rain,No
16-04-2024,02:11,03:19,Forest Area,E017,Angry,1.6,No,133,Windy,No
16-04-2024,08:39,09:47,Grassland,E004,Angry,1,No,149,Cloudy,No
16-04-2024,18:21,22:10,near lake,E013,Angry,1.1,No,123,Clear,No
16-04-2024,14:34,20:32,Forest Area,E004,Angry,1.5,No,127,Clear,No
16-04-2024,13:15,16:22,near lake,E027,Eating,16.7,Yes,92,Cloudy,No
16-04-2024,18:49,19:38,Forest Edge,E020,Angry,1.4,No,133,Cloudy,No
16-04-2024,09:33,21:25,In lake,E001,Angry,1.3,No,135,Rain,No
16-04-2024,05:44,19:24,Grassland,E007,Sleeping,3.5,No,120,Windy,Yes
16-04-2024,02:20,06:16,Forest Area,E013,Eating,17.5,Yes,100,Clear,No
16-04-2024,01:58,17:21,Forest Area,E009,Angry,1.9,No,125,Windy,No
16-04-2024,07:46,14:08,Grassland,E027,Sleeping,2.6,No,95,Rain,Yes
16-04-2024,01:42,02:29,In lake,E027,Angry,1.5,No,126,Cloudy,No
16-04-2024,13:13,21:30,In lake,E020,Eating,15.8,Yes,81,Windy,No
17-04-2024,06:54,07:49,Forest Edge,E019,Angry,1.3,No,145,Clear,No
17-04-2024,12:46,21:00,Forest Edge,E022,Sleeping,2.9,No,120,Rain,Yes
17-04-2024,14:22,23:26,Forest Edge,E016,Sleeping,3,No,111,Clear,Yes
17-04-2024,19:19,19:42,Forest Area,E023,Sleeping,3.3,No,91,Windy,Yes
17-04-2024,17:21,19:36,Forest Edge,E017,Sleeping,4.7,No,100,Cloudy,Yes
17-04-2024,00:32,03:47,In lake,E004,Eating,15.8,Yes,107,Windy,No
17-04-2024,01:16,17:35,Forest Area,E003,Sleeping,3.9,No,98,Cloudy,Yes
17-04-2024,00:06,22:53,In lake,E025,Eating,17.9,Yes,108,Rain,No
17-04-2024,08:47,12:45,Forest Area,E005,Sleeping,4.5,No,107,Rain,Yes
17-04-2024,05:53,14:57,Forest Area,E008,Eating,15.2,Yes,103,Cloudy,No
17-04-2024,02:27,15:08,Grassland,E026,Eating,15.4,Yes,98,Cloudy,No
17-04-2024,05:26,09:42,Grassland,E023,Angry,1.1,No,127,Windy,No
17-04-2024,02:37,16:41,near lake,E024,Sleeping,5.7,No,103,Cloudy,Yes
17-04-2024,01:01,13:07,Grassland,E001,Angry,1.5,No,133,Clear,No
17-04-2024,08:30,22:18,Forest Area,E017,Sleeping,2.5,No,118,Cloudy,Yes
17-04-2024,17:32,17:48,Forest Edge,E008,Sleeping,5.8,No,93,Rain,Yes
17-04-2024,00:08,07:44,In lake,E025,Eating,14.3,Yes,80,Rain,No
17-04-2024,00:15,04:53,Grassland,E026,Eating,16.4,Yes,82,Cloudy,No
17-04-2024,11:22,19:46,Forest Edge,E019,Sleeping,5.6,No,118,Rain,Yes
17-04-2024,07:57,17:33,Forest Edge,E005,Angry,1.1,No,132,Cloudy,No
17-04-2024,16:28,16:58,Forest Edge,E022,Eating,15.8,Yes,109,Rain,No
17-04-2024,03:15,03:31,Forest Edge,E008,Sleeping,4.1,No,112,Rain,Yes
17-04-2024,04:02,22:10,Grassland,E014,Angry,1.8,No,132,Windy,No
